latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,type,horizontalError,depthError,magError,magNst
38.8118324279785,-122.796836853027,9.02000045776367,0.77,md,8.0,79.0,0.004041,0.07,earthquake,1.62,7.57000017,0.33,11.0
46.6515,-121.942,6.81,1.17,ml,47.0,109.0,0.08661,0.1,EARTHQUAKE,0.24,0.33,0.12468545061465,24.0
38.8359985351562,-122.788330078125,2.03999996185303,1.64,md,32.0,64.0,0.002875,0.03,EARTHQUAKE,0.21,0.280000001,0.11,32.0
31.601,-104.19,6.0999,0.9,ml,25.0,67.0,0.1,0.1,EARTHQUAKE,0.7254159729586555,0.8797839588560622,0.2,25.0
60.0381666666667,-153.090333333333,-2.97,-0.13,ml,5.0,105.0,0.02346,0.19,earthquake,0.41,2.67,0.278985101142552,5.0
35.7205,-117.5606667,4.64,0.96,ml,29.0,50.0,0.09965,0.15,EARTHQUAKE,0.18,0.51,0.135,15.0
35.33166667,-97.94783333,6.98,1.15,ml,41.0,57.0,0.0638874631,0.26,earthquake,0.48,0.5,0.23,16.0
44.1613,17.5248,10.0,3.7,mb,22.0,78.0,0.636,0.53,earthquake,4.62,1.942,0.356,2.0
36.7695,-116.2583,9.6,0.5,ml,40.0,41.75,0.033,0.0844,earthquake,0.48,0.5,0.25,14.0
34.3218333,-116.8558333,6.47,0.97,ml,46.0,39.0,0.03513,0.13,earthquake,0.14,0.33,0.175,22.0
61.0335,-151.3746,57.1,3.1,ml,20.0,88.0,0.05971,0.76,EARTHQUAKE,0.48,0.5,0.159,12.5
52.0116,160.1994,10.0,5.3,mb,63.0,122.0,1.387,0.75,earthquake,9.56,1.892,0.029,406.0
31.883,-101.504,9.2041,1.1,ml,16.0,61.0,0.2,0.1,earthquake,0.6672212757968272,2.649206876275004,0.2,12.0
35.88516667,-97.91533333,4.45,1.71,ml,82.0,35.0,0.09088216582,0.16,EARTHQUAKE,0.48,0.3,0.25,37.0
45.976,-122.535,15.83,0.19,ml,10.0,204.0,0.0917,0.09,earthquake,0.4,0.92,0.0835117860968745,3.0
36.09816667,-97.8635,6.11,1.77,ml,99.0,38.0,0.0,0.15,earthquake,0.48,0.3,0.22,45.0
33.463,-116.4195,12.61,0.51,ml,33.0,82.0,0.1361,0.16,earthquake,0.23,0.62,0.13,12.0
52.1301,-173.4568,10.0,3.4,ml,14.0,199.0,0.421,0.44,earthquake,2.39,1.978,0.115,10.0
37.4697,-117.2583,5.6,1.1,ml,28.0,94.06,0.17,0.1789,earthquake,0.48,3.5,0.47,5.0
63.5544,-147.6867,0.0,1.5,ml,20.0,88.0,0.05971,0.88,EARTHQUAKE,0.48,0.2,0.159,12.5
31.584,-104.219,6.5613,1.2,ml,27.0,62.0,0.1,0.1,earthquake,0.802492463616914,1.0970283374487897,0.2,33.0
52.6444,160.7219,10.0,4.5,mb,38.0,119.0,1.313,0.81,earthquake,9.49,1.9,0.118,21.0
63.5334,-149.9023,114.0,1.8,ml,20.0,88.0,0.05971,0.37,EARTHQUAKE,0.48,1.0,0.159,12.5
32.383,-101.991,8.7158,0.6,ml,8.0,89.0,0.0,0.1,earthquake,1.240602353328242,1.505051785403981,0.2,6.0
37.4677,-117.2612,5.5,1.3,ml,19.0,150.14,0.168,0.1623,earthquake,0.48,4.4,0.22,4.0
31.399,-103.774,5.8179,1.5,ml,41.0,48.0,0.1,0.2,earthquake,0.575283915481122,1.443707512698075,0.1,14.0
28.0007,139.6694,503.77,4.1,mb,57.0,78.0,2.408,0.49,EARTHQUAKE,12.65,9.554,0.076,47.0
62.2415,-150.1708,53.5,1.0,ml,20.0,88.0,0.05971,0.78,earthquake,0.48,0.9,0.159,12.5
46.1865,-122.19216666666668,5.52,-0.08,md,5.0,148.0,0.01472,0.06,earthquake,0.37,1.42,0.1167323451621411,3.0
59.8174,-152.0302,69.8,1.8,ml,20.0,88.0,0.05971,0.59,earthquake,0.48,0.8,0.159,12.5
40.5146666666667,-124.47,16.53,1.95,md,30.0,251.0,0.09274,0.08,earthquake,0.35,0.22,0.065,11.0
35.12466667,-97.73516667,7.74,0.75,ml,43.0,82.0,0.05308958201,0.37,earthquake,0.48,0.6,0.23,20.0
59.9394,-153.8897,203.4,2.7,ml,20.0,88.0,0.05971,0.92,EARTHQUAKE,0.48,1.9,0.159,12.5
63.3416,-145.5156,0.0,1.6,ml,20.0,88.0,0.05971,0.96,earthquake,0.48,0.2,0.159,12.5
44.551,-112.201166666667,5.89,1.3,ml,14.0,136.0,0.1444,0.13,earthquake,0.59,1.9,0.107526588102343,17.0
44.673,-110.683833333333,6.39,1.03,md,6.0,90.0,0.04263,0.2,EARTHQUAKE,0.83,1.36,0.616458003471845,3.0
38.5521,-119.5296,0.1,0.9,ml,9.0,117.1,0.086,0.0797,EARTHQUAKE,0.48,32.6,0.14,4.0
35.8593333333333,-120.313833333333,9.74,1.12,md,26.0,70.0,0.0334,0.06,earthquake,0.3,0.37,0.034,7.0
61.5763,-149.2292,30.5,2.7,ml,20.0,88.0,0.05971,0.61,earthquake,0.48,0.2,0.159,12.5
19.311,-155.216833333333,7.35,3.63,ml,60.0,88.0,0.03052,0.1,earthquake,0.22,0.26,0.3476104806112,45.0
43.6477,-127.1286,10.0,3.0,ml,27.0,280.0,1.512,1.33,earthquake,11.28,2.024,0.036,102.0
38.8176651000977,-122.818496704102,2.89000010490417,0.75,md,6.0,104.0,0.01212,0.02,EARTHQUAKE,0.56,1.41999996,0.3,9.0
59.2189,-139.4701,8.3,2.2,ml,20.0,88.0,0.05971,0.68,earthquake,0.48,0.6,0.159,12.5
39.3397,-119.991,4.6,1.0,ml,6.0,215.46,0.059,0.0561,earthquake,0.48,3.2,0.1,4.0
34.3225,-116.8578333,6.79,1.42,ml,52.0,39.0,0.03578,0.14,earthquake,0.12,0.33,0.202,28.0
37.5921669006348,-122.463165283203,9.18000030517578,2.11,md,34.0,84.0,0.0315,0.03,earthquake,0.19,0.280000001,0.17,30.0
38.8186683654785,-122.782997131348,1.58000004291534,0.61,md,7.0,119.0,0.005695,0.01,earthquake,0.49,1.30999994,0.18,8.0
35.3478333,-117.7931667,6.19,1.01,ml,39.0,79.0,0.09106,0.18,EARTHQUAKE,0.19,0.53,0.154,21.0
34.3381667,-116.8641667,1.37,1.66,ml,64.0,26.0,0.03192,0.15,earthquake,0.12,0.18,0.12,14.0
58.6639,-151.4855,42.3,1.9,ml,20.0,88.0,0.05971,0.32,earthquake,0.48,2.3,0.159,12.5
-9.1429,125.9744,10.0,4.6,mb,15.0,137.0,1.791,0.78,EARTHQUAKE,8.99,1.925,0.157,12.0
54.7495,-164.0285,-1.97,0.49,ml,5.0,137.0,0.04405,0.13,EARTHQUAKE,0.29,0.48,0.0623130962107845,5.0
53.8298333333333,-166.918333333333,8.49,-0.5,ml,4.0,190.0,0.02545,0.24,earthquake,1.74,1.57,0.20451953202448,4.0
32.116,-102.192,6.3232,1.3,ml,25.0,79.0,0.0,0.1,earthquake,0.4828032375571322,0.567252139924513,0.1,14.0
59.5536,-152.9447,99.6,1.8,ml,20.0,88.0,0.05971,0.31,EARTHQUAKE,0.48,0.6,0.159,12.5
49.128166666666665,-122.14166666666668,-0.66,1.11,ml,5.0,268.0,0.1352,0.19,explosion,2.23,31.61,0.0539682277159998,2.0
31.669,-104.428,6.0999,2.0,ml,31.0,64.0,0.0,0.2,earthquake,0.9865175649504498,0.5082248665740654,0.1,18.0
41.1853,-116.7194,9.6,1.7,ml,8.0,253.72,0.307,0.1158,earthquake,0.48,2.1,0.19,3.0
64.9308,-147.725,0.0,1.9,ml,20.0,88.0,0.05971,0.93,earthquake,0.48,0.3,0.159,12.5
58.11,-155.2135,4.16,1.21,ml,12.0,140.0,0.0358,0.15,earthquake,0.36,0.7,0.412882598262843,13.0
38.8131675720215,-122.817497253418,2.83999991416931,1.07,md,18.0,53.0,0.01009,0.02,earthquake,0.27,0.519999981,0.06,20.0
56.5079,-154.7976,12.3,2.5,ml,20.0,88.0,0.05971,0.95,earthquake,0.48,1.5,0.159,12.5
41.213,-123.353666666667,36.68,2.6,ml,32.0,60.0,0.2415,0.21,earthquake,0.4,0.96,0.138,16.0
34.0113333,-116.7703333,15.55,0.9,ml,12.0,82.0,0.03914,0.1,earthquake,0.23,0.45,0.127,13.0
59.9726666666667,-152.826333333333,6.21,0.07,ml,4.0,328.0,0.106,0.07,EARTHQUAKE,1.13,2.44,0.101004438820111,4.0
64.916,-147.7544,0.0,1.2,ml,20.0,88.0,0.05971,0.77,earthquake,0.48,1.4,0.159,12.5
61.5251,-151.6176,81.2,1.6,ml,20.0,88.0,0.05971,0.63,earthquake,0.48,0.5,0.159,12.5
44.814,-111.527166666667,11.26,1.33,ml,21.0,69.0,0.02641,0.22,earthquake,0.39,0.55,0.24838525138099,24.0
38.4653,-116.4917,9.3,1.4,ml,6.0,141.25,0.508,0.1772,earthquake,0.48,3.5,0.22,4.0
60.7133,-150.9316,60.6,1.2,ml,20.0,88.0,0.05971,0.25,earthquake,0.48,1.4,0.159,12.5
53.8866,-164.0113,19.9,4.0,ml,20.0,88.0,0.05971,0.68,earthquake,0.48,0.8,0.159,12.5
34.4436667,-119.8536667,3.8,2.2,ml,41.0,51.0,0.03191,0.24,EARTHQUAKE,0.25,0.77,0.142,75.0
60.1824,-150.8943,57.7,1.5,ml,20.0,88.0,0.05971,0.42,earthquake,0.48,0.9,0.159,12.5
63.1514,-152.2116,5.0,1.1,ml,20.0,88.0,0.05971,0.52,earthquake,0.48,0.4,0.159,12.5
31.567,-104.014,7.9327,1.8,ml,28.0,54.0,0.0,0.1,earthquake,0.5632471760737549,0.4567862913680192,0.1,13.0
63.0934,-150.4755,91.1,1.8,ml,20.0,88.0,0.05971,0.54,earthquake,0.48,0.9,0.159,12.5
45.008,-122.68683333333334,-0.47,1.5,ml,6.0,96.0,0.05935,0.37,explosion,0.81,31.61,0.0841924283219119,5.0
32.7656667,-115.6175,10.36,1.34,ml,24.0,60.0,0.002882,0.21,earthquake,0.31,0.46,0.108,22.0
62.8334,-151.7052,5.8,1.8,ml,20.0,88.0,0.05971,0.73,earthquake,0.48,0.2,0.159,12.5
62.4498,-152.0656,0.0,1.6,ml,20.0,88.0,0.05971,0.94,earthquake,0.48,0.4,0.159,12.5
49.35866666666666,-120.49416666666669,-0.37,2.07,ml,10.0,179.0,0.5694,0.54,EXPLOSION,3.81,31.61,0.1188324236815394,6.0
19.1813333333333,-155.504333333333,31.07,4.06,ml,60.0,96.0,0.04751,0.11,earthquake,0.41,0.46,0.235932282912783,46.0
36.1575,-118.067,2.33,2.05,ml,34.0,59.0,0.1763,0.18,earthquake,0.19,0.8,0.151,41.0
38.7874984741211,-122.769836425781,3.75,0.51,md,9.0,109.0,0.01523,0.01,earthquake,0.69,1.22000003,0.24,11.0
60.0228333333333,-153.097833333333,-2.01,-0.17,ml,5.0,121.0,0.03866,0.1,earthquake,0.26,3.66,0.327927309784693,5.0
53.1278,160.0944,44.378,4.5,mb,95.0,117.0,0.878,0.75,earthquake,9.97,7.003,0.053,106.0
60.4603333333333,-152.866333333333,6.13,-0.65,ml,4.0,252.0,0.02885,0.08,earthquake,0.75,0.86,0.318723994565543,4.0
38.8251647949219,-122.802665710449,2.38000011444092,0.82,md,8.0,134.0,0.006051,0.01,EARTHQUAKE,0.4,1.35000002,0.21,8.0
33.7518333,-115.9136667,5.45,1.52,ml,39.0,69.0,0.08202,0.18,earthquake,0.21,0.84,0.106,26.0
28.829,-99.081,7.3514,1.7,ml,13.0,85.0,0.1,0.4,earthquake,2.566324584220807,1.5585761901398174,0.1,6.0
47.778,-113.889666666667,9.87,-0.29,ml,4.0,125.0,0.08789,0.03,earthquake,0.59,1.96,0.0419605671790663,2.0
35.33266667,-97.947,6.92,0.89,ml,46.0,66.0,0.06298763968,0.29,earthquake,0.48,0.5,0.14,16.0
41.1664,-116.7115,7.1,1.9,ml,10.0,158.19,0.291,0.1717,EARTHQUAKE,0.48,3.0,0.35,5.0
59.2645,-152.0506,52.0,1.8,ml,20.0,88.0,0.05971,0.37,earthquake,0.48,1.7,0.159,12.5
28.728,-98.686,1.6587,1.6,ml,6.0,228.0,0.1,0.4,earthquake,0.0,3.9215903282165527,0.4,5.0
36.31766667,-98.182,4.66,1.22,ml,58.0,72.0,0.2456517947,0.36,earthquake,0.48,1.0,0.23,27.0
51.5961,159.4372,22.899,5.1,mww,120.0,77.0,1.509,0.96,earthquake,9.58,5.037,0.063,24.0
46.8905,-112.5345,11.33,1.98,ml,19.0,116.0,0.0617,0.11,EARTHQUAKE,0.44,0.55,0.204613312975175,27.0
28.691,-98.23,8.0334,1.3,ml,16.0,57.0,0.1,0.2,earthquake,1.202847765358563,1.598126540264044,0.1,13.0
51.6418333333333,-178.802666666667,14.11,1.52,ml,6.0,172.0,0.08885,0.14,earthquake,3.37,1.16,0.171619765306055,6.0
33.1351667,-116.3756667,9.81,0.42,ml,29.0,65.0,0.07801,0.21,EARTHQUAKE,0.29,0.78,0.113,7.0
48.118,-116.268333333333,2.9,2.1,ml,15.0,70.0,0.5901,0.23,earthquake,0.54,4.86,0.19306259372405,14.0
60.0791,-152.6863,97.6,1.6,ml,20.0,88.0,0.05971,0.33,earthquake,0.48,0.8,0.159,12.5
28.754,-98.466,8.9091,1.5,ml,10.0,81.0,0.0,0.1,earthquake,0.6858086925301,0.906078119093208,0.1,11.0
57.1819,-156.9035,7.1,1.9,ml,20.0,88.0,0.05971,0.62,earthquake,0.48,0.3,0.159,12.5
38.820499420166,-122.81233215332,2.73000001907349,1.07,md,20.0,50.0,0.003387,0.02,earthquake,0.26,0.540000021,0.28,21.0
59.8447,-153.5449,130.1,3.5,ml,20.0,88.0,0.05971,0.58,earthquake,0.48,0.3,0.159,12.5
59.7715,-152.3173,12.6,1.3,ml,20.0,88.0,0.05971,1.07,earthquake,0.48,0.5,0.159,12.5
44.8096666666667,-111.527666666667,11.92,0.89,ml,15.0,107.0,0.02476,0.21,earthquake,0.48,0.55,0.177865596419628,10.0
40.2971666666667,-124.526833333333,9.57,2.17,md,26.0,275.0,0.1412,0.12,earthquake,0.71,0.55,0.155,15.0
46.27,-118.71766666666667,-0.4,1.21,ml,7.0,101.0,0.06866,0.06,explosion,0.31,31.61,0.2598226283184897,5.0
44.5643333333333,-112.22,4.29,0.94,ml,16.0,111.0,0.1279,0.12,earthquake,0.42,3.73,0.0688598856074866,8.0
32.123,-101.491,7.9346,1.0,ml,27.0,47.0,0.1,0.1,earthquake,0.4614279559472125,0.7897008713564493,0.1,12.0
35.779,-98.06,5.84,1.39,ml,30.0,99.0,0.01979611533,0.29,earthquake,0.48,0.6,0.22,13.0
-5.8142,152.5266,10.0,4.7,mb,74.0,110.0,1.578,0.64,EARTHQUAKE,4.29,1.888,0.068,65.0
60.0468333333333,-153.081833333333,0.36,-0.88,ml,5.0,106.0,0.01397,0.05,earthquake,0.36,1.19,0.337199472445925,5.0
38.8071670532227,-122.818664550781,3.16000008583069,0.74,md,14.0,79.0,0.008388,0.02,EARTHQUAKE,0.37,0.639999986,0.11,16.0
43.5245,-127.2396,10.0,3.3,ml,25.0,290.0,1.65,0.83,earthquake,8.09,2.026,0.038,90.0
18.5183,93.7187,10.0,4.8,mb,77.0,63.0,2.844,0.73,earthquake,7.39,1.856,0.064,75.0
31.675,-104.401,6.3562,1.5,ml,26.0,69.0,0.0,0.2,earthquake,0.8700295409998235,0.6953115732794056,0.1,18.0
-33.3296,-70.2239,6.85,4.2,mb,31.0,57.0,0.107,0.99,earthquake,1.83,2.301,0.2,7.0
52.079,-176.178166666667,-1.79,0.99,ml,4.0,272.0,0.03095,0.27,earthquake,3.06,2.24,0.132522721827196,4.0
31.703,-104.181,6.8304,1.7,ml,35.0,59.0,0.1,0.2,EARTHQUAKE,0.4674617655271622,0.5850298935008617,0.2,18.0
63.3161,-145.0969,7.2,2.1,ml,20.0,88.0,0.05971,0.7,EARTHQUAKE,0.48,0.2,0.159,12.5
17.9001666666667,-66.9201666666667,7.84,2.44,md,10.0,223.0,0.08405,0.11,EARTHQUAKE,0.53,0.86,0.136177071147598,8.0
31.677,-104.446,5.1891,2.0,ml,33.0,64.0,0.0,0.1,earthquake,1.0772299278615547,0.4164434252758474,0.1,21.0
32.259,-101.939,7.9346,1.1,ml,30.0,45.0,0.1,0.1,EARTHQUAKE,0.3370772560082731,0.76257059917353,0.1,17.0
47.7925,-123.99166666666666,29.18,0.84,md,8.0,177.0,0.1953,0.26,earthquake,2.85,1.77,0.1235566700858141,6.0
60.6064,-151.4583,34.7,2.1,ml,20.0,88.0,0.05971,0.83,earthquake,0.48,0.6,0.159,12.5
36.5643348693848,-121.163665771484,4.57000017166138,2.13,md,36.0,60.0,0.01898,0.16,earthquake,0.3,0.839999974,0.13,34.0
34.843,-116.4116667,2.14,0.84,ml,13.0,131.0,0.06451,0.14,earthquake,0.24,0.32,0.111,6.0
34.40116667,-97.46466667,5.43,1.5,ml,63.0,70.0,0.03869240723,0.33,earthquake,0.48,0.7,0.23,26.0
33.7516667,-115.9161667,5.38,1.43,ml,43.0,69.0,0.08277,0.18,EARTHQUAKE,0.18,0.84,0.176,26.0
-58.8133,-24.8833,10.0,4.8,mb,47.0,79.0,7.852,0.51,earthquake,7.98,1.905,0.079,50.0
35.54783333,-96.76016667,5.93,-1.65,ml,8.0,147.0,0.01529699821,0.02,earthquake,0.48,0.2,0.0,1.0
32.772,-100.668,5.1667,0.8,ml,8.0,82.0,0.1,0.1,EARTHQUAKE,0.944293382666951,1.975472992000472,0.2,7.0
32.125,-101.68,7.1533,1.6,ml,64.0,71.0,0.0,0.2,earthquake,0.2991238295299576,0.6140977072464647,0.1,36.0
18.0925,-66.9091666666667,14.43,2.14,md,4.0,144.0,0.1775,0.13,earthquake,0.74,4.37,0.0972373000026314,3.0
17.959,-67.077,6.54,2.15,md,7.0,223.0,0.03288,0.09,earthquake,0.56,0.31,0.0614637916692702,4.0
17.8805,-66.8511666666667,13.75,2.48,md,9.0,208.0,0.09284,0.18,earthquake,0.97,0.46,0.159143834358962,5.0
35.933,-117.7626667,9.97,0.89,ml,20.0,52.0,0.04755,0.12,earthquake,0.2,0.37,0.231,19.0
61.2923,-150.1256,40.9,1.6,ml,20.0,88.0,0.05971,0.57,earthquake,0.48,0.8,0.159,12.5
38.7943344116211,-122.765998840332,3.70000004768372,1.27,md,16.0,76.0,0.01717,0.02,EARTHQUAKE,0.34,0.819999993,0.22,17.0
35.9785,-117.8756667,2.39,-0.02,ml,10.0,99.0,0.03153,0.11,earthquake,0.23,0.2,0.17,7.0
28.757,-98.462,8.6836,1.6,ml,18.0,79.0,0.0,0.1,earthquake,0.5208576451228101,0.7094386054153978,0.1,11.0
44.797,-110.860166666667,4.44,0.35,md,14.0,110.0,0.01107,0.16,earthquake,0.34,0.46,0.160105862821985,10.0
60.014,-153.037666666667,-0.21,-0.87,ml,5.0,121.0,0.0099,0.06,EARTHQUAKE,0.58,1.55,0.229589685461523,5.0
32.182,-101.187,7.7881,1.3,ml,15.0,56.0,0.2,0.1,earthquake,0.6492658973518123,2.4071833935363736,0.2,10.0
64.8602,-147.3639,16.6,1.1,ml,20.0,88.0,0.05971,0.57,earthquake,0.48,0.6,0.159,12.5
33.07,-115.9593333,3.99,0.7,ml,29.0,94.0,0.1044,0.27,earthquake,0.37,1.48,0.138,10.0
37.8735008239746,-122.249664306641,8.73999977111816,1.89,md,52.0,33.0,0.002223,0.05,EARTHQUAKE,0.13,0.239999995,0.11,41.0
32.112,-101.515,7.9346,1.3,ml,22.0,57.0,0.1,0.1,earthquake,0.4294388589245642,1.1247394526079213,0.1,11.0
36.2975,-116.4849,4.8,0.7,ml,18.0,174.21999999999997,0.186,0.1272,earthquake,0.48,1.6,0.43,8.0
33.6448333,-116.7545,14.04,0.55,ml,26.0,62.0,0.07146,0.11,EARTHQUAKE,0.17,0.35,0.219,15.0
38.1589,-117.8981,10.9,1.4,ml,10.0,96.90000000000003,0.079,0.1186,EARTHQUAKE,0.48,1.6,0.42,5.0
38.8305015563965,-122.818336486816,1.75999999046326,0.76,md,17.0,59.0,0.009592,0.01,earthquake,0.25,0.430000007,0.27,20.0
46.1108333333333,-113.245666666667,18.0,0.96,ml,8.0,94.0,0.06452,0.14,earthquake,0.41,0.91,0.189673900223022,4.0
32.44,-101.378,6.4209,1.0,ml,14.0,50.0,0.0,0.1,earthquake,0.480789954954341,0.58330668536843,0.2,11.0
64.7263,-148.8318,18.5,1.1,ml,20.0,88.0,0.05971,0.57,earthquake,0.48,0.2,0.159,12.5
51.4799,159.5694,22.135,5.3,mww,114.0,98.0,1.646,1.03,earthquake,8.17,4.528,0.083,14.0
-32.1962,-178.7431,35.0,4.8,mb,25.0,151.0,5.876,0.86,earthquake,5.46,1.942,0.098,32.0
35.8645,-117.6883333,7.8,0.94,ml,25.0,65.0,0.08839,0.15,earthquake,0.18,0.58,0.14,18.0
38.7929992675781,-122.717666625977,2.17000007629395,1.02,md,8.0,99.0,0.0178,0.01,earthquake,0.35,0.949999988,0.21,8.0
62.0198,-148.5498,33.6,1.6,ml,20.0,88.0,0.05971,0.66,earthquake,0.48,0.4,0.159,12.5
57.975,-155.3039,86.7,1.0,ml,20.0,88.0,0.05971,0.07,earthquake,0.48,2.1,0.159,12.5
34.0163333,-117.1863333,6.16,0.95,ml,45.0,31.0,0.06429,0.22,EARTHQUAKE,0.19,0.6,0.205,27.0
35.8978333,-117.6755,2.56,1.26,ml,29.0,43.0,0.05396,0.16,earthquake,0.17,0.29,0.184,24.0
32.118,-102.188,6.0791,0.7,ml,21.0,79.0,0.0,0.1,earthquake,0.5768212358488715,0.7464067295969975,0.1,7.0
51.9586666666667,178.467666666667,4.08,0.39,ml,4.0,317.0,0.02894,0.17,earthquake,1.38,1.08,0.379980052484872,4.0
44.7981666666667,-110.858,4.23,0.6,md,16.0,111.0,0.01119,0.16,earthquake,0.36,0.55,0.366722061912752,10.0
33.7643333,-117.5168333,4.92,1.1,ml,32.0,48.0,0.0799,0.17,earthquake,0.18,0.36,0.14,16.0
38.4379,-116.4928,5.3,2.0,ml,8.0,150.28000000000003,0.496,0.1735,EARTHQUAKE,0.48,6.1,0.46,4.0
40.246,-124.138833333333,14.56,1.26,md,21.0,75.0,0.01472,0.09,earthquake,0.3,0.4,0.049,9.0
39.4223333333333,-111.071,1.72,1.19,md,13.0,114.0,0.1098,0.12,earthquake,0.44,9.08,0.168753132763532,9.0
61.381,-149.5251,11.4,1.4,ml,20.0,88.0,0.05971,0.52,earthquake,0.48,0.4,0.159,12.5
33.11,-115.5963333,10.11,1.25,ml,30.0,50.0,0.01753,0.23,earthquake,0.28,0.48,0.093,15.0
61.9067,-150.6289,10.6,1.5,ml,20.0,88.0,0.05971,1.11,EARTHQUAKE,0.48,0.3,0.159,12.5
54.7186666666667,-164.003666666667,8.09,0.94,ml,5.0,149.0,0.009969,0.33,earthquake,1.43,1.87,0.46063634952632,5.0
33.8238333,-116.8861667,14.37,1.94,ml,85.0,19.0,0.06985,0.17,earthquake,0.12,0.25,0.25,21.0
44.7953333333333,-110.858,4.9,1.24,ml,24.0,109.0,0.008807,0.14,earthquake,0.28,0.4,0.433087448709376,4.0
19.314,-155.216,2.83,1.25,ml,23.0,87.0,0.03361,0.12,earthquake,0.25,0.74,0.171624775476057,6.0
35.10466667,-97.75633333,6.97,0.84,ml,26.0,148.0,0.07738481446,0.13,earthquake,0.48,0.4,0.22,11.0
33.5256667,-116.7358333,3.74,0.35,ml,17.0,75.0,0.03965,0.08,earthquake,0.15,0.26,0.106,6.0
38.845832824707,-122.813003540039,1.57000005245209,1.41,md,22.0,91.0,0.01196,0.02,earthquake,0.23,0.319999993,0.13,23.0
38.8235015869141,-122.842330932617,1.92999994754791,1.3,md,21.0,101.0,0.005716,0.02,earthquake,0.23,0.319999993,0.07,20.0
44.8096666666667,-111.5375,8.82,0.79,ml,8.0,107.0,0.01801,0.09,earthquake,0.32,0.85,0.132470721591919,6.0
35.549,-96.75166667,5.65,-1.11,ml,10.0,185.0,0.01709664506,0.06,EARTHQUAKE,0.48,0.4,0.0,1.0
38.8230018615723,-122.843002319336,1.95000004768372,0.65,md,8.0,83.0,0.01777,0.01,EARTHQUAKE,0.33,1.05999994,0.42,8.0
41.7258,142.679,58.696,4.3,mb,35.0,164.0,0.459,1.12,earthquake,7.9,9.88,0.119,20.0
35.52666667,-96.766,6.52,0.41,ml,24.0,70.0,0.009898057663,0.11,earthquake,0.48,0.2,0.35,7.0
19.43,-155.2725,3.76,1.58,ml,11.0,230.0,0.005397,0.16,earthquake,0.7,0.73,0.123845392276484,10.0
38.829833984375,-122.795669555664,1.54999995231628,0.78,md,9.0,127.0,0.01296,0.02,earthquake,0.37,0.970000029,0.09,9.0
29.074,-97.817,7.4564,1.0,ml,9.0,80.0,0.0,0.2,earthquake,1.149593665829634,1.6449778195629456,0.1,6.0
60.1389,-152.7756,91.6,0.7,ml,20.0,88.0,0.05971,0.79,EARTHQUAKE,0.48,1.0,0.159,12.5
36.0296669006348,-119.844497680664,0.0700000002980232,2.13,md,13.0,137.0,0.2433,0.1,earthquake,0.58,7.92999983,0.13,7.0
60.0252,-150.2439,35.0,1.6,ml,20.0,88.0,0.05971,0.61,EARTHQUAKE,0.48,0.4,0.159,12.5
62.9986,-150.7011,107.6,1.5,ml,20.0,88.0,0.05971,0.2,earthquake,0.48,1.0,0.159,12.5
38.7991676330566,-122.813003540039,3.09999990463257,1.04,md,11.0,161.0,0.01332,0.01,earthquake,0.43,1.12,0.26,14.0
54.7438333333333,-163.988666666667,-0.23,0.56,ml,5.0,101.0,0.0348,0.17,EARTHQUAKE,0.38,0.59,0.572299803997576,5.0
46.1525,-75.2901,10.0,2.9,mb_lg,19.0,93.0,0.517,0.63,earthquake,3.29,1.998,0.089,34.0
35.54616667,-96.75516667,6.02,-1.45,ml,10.0,159.0,0.01709664506,0.03,earthquake,0.48,0.2,0.0,1.0
38.8351669311523,-122.804664611816,1.8400000333786,0.85,md,16.0,80.0,0.01164,0.03,earthquake,0.27,0.460000008,0.23,17.0
61.6108,-149.7286,42.0,1.4,ml,20.0,88.0,0.05971,0.78,EARTHQUAKE,0.48,0.8,0.159,12.5
38.7881660461426,-122.759002685547,1.54999995231628,1.69,md,24.0,77.0,0.01809,0.05,earthquake,0.24,0.419999987,0.11,28.0
47.904,-122.85933333333334,16.87,1.28,ml,32.0,72.0,0.09736,0.15,earthquake,0.24,0.55,0.140491618290466,25.0
35.7793333,-117.5893333,9.3,0.52,ml,13.0,119.0,0.03693,0.15,earthquake,0.35,0.41,0.11,7.0
47.22316666666666,-121.91916666666668,18.45,0.72,ml,28.0,135.0,0.05903,0.1,earthquake,0.32,0.52,0.1925421334430737,5.0
7.2528,127.15,41.47,4.8,mb,32.0,83.0,1.569,0.69,earthquake,7.69,6.454,0.107,27.0
54.735,-164.001833333333,4.45,0.68,ml,4.0,125.0,0.02574,0.18,EARTHQUAKE,0.63,1.43,0.448317119048279,4.0
32.407,-101.399,5.249,1.0,ml,16.0,67.0,0.0,0.1,earthquake,0.5609493542044454,0.9815465836874816,0.1,6.0
38.4325,-116.4995,5.4,1.5,ml,9.0,149.16000000000005,0.489,0.1423,earthquake,0.48,6.5,0.23,4.0
35.54183333,-96.76516667,6.43,-0.79,ml,10.0,134.0,0.01979611533,0.1,earthquake,0.48,0.6,0.85,2.0
33.5301667,-116.721,5.85,1.18,ml,51.0,25.0,0.03769,0.18,earthquake,0.14,0.37,0.163,27.0
41.1819,-116.7575,8.7,2.3,ml,13.0,157.95999999999998,0.329,0.1227,earthquake,0.48,1.9,0.24,8.0
39.1066,-119.054,7.2,1.1,ml,15.0,81.96000000000004,0.189,0.0923,earthquake,0.48,2.8,0.18,8.0
